"","station","Variable","date","mean_daily"
"3391","welinwq","po4f","2012-05-22",NA
"3392","welinwq","po4f","2012-05-23",NA
"3393","welinwq","po4f","2012-06-19",NA
"3394","welinwq","po4f","2012-06-20",0.004
"3395","welinwq","po4f","2012-07-19",0.00825
"3396","welinwq","po4f","2012-07-20",0.007125
"3397","welinwq","po4f","2012-08-14",0.005
"3398","welinwq","po4f","2012-08-15",0.006
"3399","welinwq","po4f","2012-09-12",0.004
"3400","welinwq","po4f","2012-09-13",0.0045
"3401","welinwq","po4f","2012-10-18",0.0162
"3402","welinwq","po4f","2012-10-19",0.0156666666666667
"3403","welinwq","po4f","2012-11-14",0.0095
"3404","welinwq","po4f","2012-11-15",0.0137
"3405","welinwq","po4f","2012-12-12",0.01125
"3406","welinwq","po4f","2012-12-13",0.012125
"3407","welinwq","po4f","2013-01-16",0.00975
"3408","welinwq","po4f","2013-01-17",0.0062
"3409","welinwq","po4f","2013-02-20",0.012
"3410","welinwq","po4f","2013-02-21",0.0114
"3411","welinwq","po4f","2013-03-20",0.01125
"3412","welinwq","po4f","2013-03-21",0.0115555555555556
"3413","welinwq","po4f","2013-03-22",0.01
"3414","welinwq","po4f","2013-04-18",0.0088
"3415","welinwq","po4f","2013-04-19",0.00922222222222222
"3416","welinwq","po4f","2013-05-16",0.0076
"3417","welinwq","po4f","2013-05-17",0.0105555555555556
"3418","welinwq","po4f","2013-06-18",0.0072
"3419","welinwq","po4f","2013-06-19",0.00655555555555556
"3420","welinwq","po4f","2013-07-18",0.006
"3421","welinwq","po4f","2013-07-19",0.012
"3422","welinwq","po4f","2013-08-28",0.0058
"3423","welinwq","po4f","2013-08-29",0.00844444444444445
"3424","welinwq","po4f","2013-09-25",0.0062
"3425","welinwq","po4f","2013-09-26",0.007125
"3426","welinwq","po4f","2013-10-17",NA
"3427","welinwq","po4f","2013-10-18",0.0048
"3428","welinwq","po4f","2013-11-25",0.01825
"3429","welinwq","po4f","2013-11-26",0.0187
"3430","welinwq","po4f","2013-12-12",0.0265
"3431","welinwq","po4f","2013-12-13",0.0255
"3432","welinwq","po4f","2014-01-22",0.02525
"3433","welinwq","po4f","2014-01-23",0.0243333333333333
"3434","welinwq","po4f","2014-02-19",0.01975
"3435","welinwq","po4f","2014-02-20",0.018
"3436","welinwq","po4f","2014-03-18",NA
"3437","welinwq","po4f","2014-03-19",NA
"3438","welinwq","po4f","2014-04-17",0.0064
"3439","welinwq","po4f","2014-04-18",0.004
"3440","welinwq","po4f","2014-05-19",0.002
"3441","welinwq","po4f","2014-05-20",0.0025
"3442","welinwq","po4f","2014-06-17",NA
"3443","welinwq","po4f","2014-06-18",0.004
"3444","welinwq","po4f","2014-07-17",0.004
"3445","welinwq","po4f","2014-07-18",0.00744444444444444
"3446","welinwq","po4f","2014-08-14",0.005
"3447","welinwq","po4f","2014-08-15",0.0062
"3448","welinwq","po4f","2014-09-23",0.01675
"3449","welinwq","po4f","2014-09-24",0.0193
"3450","welinwq","po4f","2014-10-14",0.0072
"3451","welinwq","po4f","2014-10-15",0.0166666666666667
"3452","welinwq","po4f","2014-11-18",0.01925
"3453","welinwq","po4f","2014-11-19",0.0228
"3454","welinwq","po4f","2014-12-15",0.02225
"3455","welinwq","po4f","2014-12-16",0.02
"3456","welinwq","po4f","2015-01-20",0.0215
"3457","welinwq","po4f","2015-01-21",0.0248
"3458","welinwq","po4f","2015-02-26",0.02625
"3459","welinwq","po4f","2015-02-27",0.0247
"3460","welinwq","po4f","2015-03-18",0.0166
"3461","welinwq","po4f","2015-03-19",0.0146666666666667
"3462","welinwq","po4f","2015-04-16",0.00725
"3463","welinwq","po4f","2015-04-17",0.0083
"3464","welinwq","po4f","2015-05-19",0.006
"3465","welinwq","po4f","2015-05-20",0.0083
"3466","welinwq","po4f","2015-06-15",0.006
"3467","welinwq","po4f","2015-06-16",0.006
"3468","welinwq","po4f","2015-07-21",0.003
"3469","welinwq","po4f","2015-07-22",0.0061
"3470","welinwq","po4f","2015-08-17",0.0068
"3471","welinwq","po4f","2015-08-18",0.0103333333333333
"3472","welinwq","po4f","2015-09-15",0.00725
"3473","welinwq","po4f","2015-09-16",0.011
"3474","welinwq","po4f","2015-10-22",0.0124
"3475","welinwq","po4f","2015-10-23",0.0137777777777778
"3476","welinwq","po4f","2015-11-18",0.01425
"3477","welinwq","po4f","2015-11-19",0.0154
"3478","welinwq","po4f","2015-12-14",0.014
"3479","welinwq","po4f","2015-12-15",0.016
"3480","welinwq","po4f","2016-01-26",0.02025
"3481","welinwq","po4f","2016-01-27",0.0251
"3482","welinwq","po4f","2016-02-22",0.019
"3483","welinwq","po4f","2016-02-23",0.0211
"3484","welinwq","po4f","2016-03-28",0.0146
"3485","welinwq","po4f","2016-03-29",0.016
"3486","welinwq","po4f","2016-04-19",0.009
"3487","welinwq","po4f","2016-04-20",0.00911111111111111
"3488","welinwq","po4f","2016-05-18",0.0166
"3489","welinwq","po4f","2016-05-19",0.0158888888888889
"3490","welinwq","po4f","2016-06-15",0.005
"3491","welinwq","po4f","2016-06-16",0.0067
"3492","welinwq","po4f","2016-07-18",0.009
"3493","welinwq","po4f","2016-07-19",0.011
"3494","welinwq","po4f","2016-08-16",0.006
"3495","welinwq","po4f","2016-08-17",0.00822222222222222
"3496","welinwq","po4f","2016-09-19",0.0202
"3497","welinwq","po4f","2016-09-20",0.0181111111111111
"3498","welinwq","po4f","2016-10-26",0.022
"3499","welinwq","po4f","2016-10-27",0.0214444444444444
"3500","welinwq","po4f","2016-11-18",0.0115
"3501","welinwq","po4f","2016-11-19",0.0134
"3502","welinwq","po4f","2016-12-14",0.01175
"3503","welinwq","po4f","2016-12-15",0.0143
"3504","welinwq","po4f","2017-01-25",0.0095
"3505","welinwq","po4f","2017-01-26",0.0138
"3506","welinwq","po4f","2017-02-21",0.0145
"3507","welinwq","po4f","2017-02-22",0.015
"3508","welinwq","po4f","2017-03-20",0.01075
"3509","welinwq","po4f","2017-03-21",0.0103
"3510","welinwq","po4f","2017-04-24",NA
"3511","welinwq","po4f","2017-04-25",NA
"3512","welinwq","po4f","2017-05-22",NA
"3513","welinwq","po4f","2017-05-23",NA
"3514","welinwq","po4f","2017-06-22",0.0086
"3515","welinwq","po4f","2017-06-23",0.00825
"3516","welinwq","po4f","2017-07-24",0.0055
"3517","welinwq","po4f","2017-07-25",0.0082
"3518","welinwq","po4f","2017-08-23",0.0082
"3519","welinwq","po4f","2017-08-24",0.0112222222222222
"3520","welinwq","po4f","2017-09-20",0.0062
"3521","welinwq","po4f","2017-09-21",0.00744444444444444
"3522","welinwq","po4f","2017-10-26",0.01175
"3523","welinwq","po4f","2017-10-27",0.0208
"3524","welinwq","po4f","2017-11-27",0.02625
"3525","welinwq","po4f","2017-11-28",0.0286
"3526","welinwq","po4f","2017-12-13",0.0225
"3527","welinwq","po4f","2017-12-14",0.0256666666666667
"3528","welinwq","po4f","2018-01-29",0.0188
"3529","welinwq","po4f","2018-01-30",0.0195714285714286
"3530","welinwq","po4f","2018-01-31",0.0215
"3531","welinwq","po4f","2018-02-27",0.0175
"3532","welinwq","po4f","2018-02-28",0.02
"3533","welinwq","po4f","2018-03-20",NA
"3534","welinwq","po4f","2018-03-21",NA
"3535","welinwq","po4f","2018-04-23",0.00533333333333333
"3536","welinwq","po4f","2018-04-24",0.00622222222222222
"3537","welinwq","po4f","2018-05-15",0.0058
"3538","welinwq","po4f","2018-05-16",0.00722222222222222
"3539","welinwq","po4f","2018-06-18",0.0035
"3540","welinwq","po4f","2018-06-19",0.006
"3541","welinwq","po4f","2018-07-16",0.0102
"3542","welinwq","po4f","2018-07-17",0.0202222222222222
"3543","welinwq","po4f","2018-08-20",0.0136
"3544","welinwq","po4f","2018-08-21",0.0163333333333333
"3545","welinwq","po4f","2018-09-23",0.0136
"3546","welinwq","po4f","2018-09-24",0.0132222222222222
"3547","welinwq","po4f","2018-10-15",0.013
"3548","welinwq","po4f","2018-10-16",0.0182222222222222
"3549","welinwq","po4f","2018-11-28",0.02025
"3550","welinwq","po4f","2018-11-29",0.0195
"3551","welinwq","po4f","2018-12-17",0.01875
"3552","welinwq","po4f","2018-12-18",0.0186
"3553","welinwq","po4f","2019-01-25",NA
"3554","welinwq","po4f","2019-01-26",NA
"3555","welinwq","po4f","2019-02-26",0.014
"3556","welinwq","po4f","2019-02-27",0.0113333333333333
"3557","welinwq","po4f","2019-03-27",0.0126
"3558","welinwq","po4f","2019-03-28",0.0127777777777778
"3559","welinwq","po4f","2019-04-23",0.0086
"3560","welinwq","po4f","2019-04-24",0.00744444444444444
"3561","welinwq","po4f","2019-05-21",NA
"3562","welinwq","po4f","2019-05-22",NA
"3563","welinwq","po4f","2019-06-18",0.00275
"3564","welinwq","po4f","2019-06-19",0.00316666666666667
"3565","welinwq","po4f","2019-07-15",0.005
"3566","welinwq","po4f","2019-07-16",0.00588888888888889
"3567","welinwq","po4f","2019-08-20",0.0108
"3568","welinwq","po4f","2019-08-21",0.01025
"3569","welinwq","po4f","2019-09-16",0.00975
"3570","welinwq","po4f","2019-09-17",0.0095
"3571","welinwq","po4f","2019-10-28",0.0062
"3572","welinwq","po4f","2019-10-29",0.00855555555555556
"3573","welinwq","po4f","2019-11-20",0.0132
"3574","welinwq","po4f","2019-11-21",0.013
"3575","welinwq","po4f","2019-12-11",0.0168
"3576","welinwq","po4f","2019-12-12",0.0183333333333333
"3577","wqbmpwq","chla_n","2007-01-16",1.465
"3578","wqbmpwq","chla_n","2007-03-29",2.12
"3579","wqbmpwq","chla_n","2007-04-24",0.61
"3580","wqbmpwq","chla_n","2007-05-30",2.935
"3581","wqbmpwq","chla_n","2007-06-21",4.335
"3582","wqbmpwq","chla_n","2007-07-19",7.495
"3583","wqbmpwq","chla_n","2007-08-22",4.39
"3584","wqbmpwq","chla_n","2007-09-17",4.72
"3585","wqbmpwq","chla_n","2007-10-16",5.13
"3586","wqbmpwq","chla_n","2007-11-15",1.59
"3587","wqbmpwq","chla_n","2007-12-19",2.87
"3588","wqbmpwq","chla_n","2008-01-15",2.145
"3589","wqbmpwq","chla_n","2008-02-14",1.91
"3590","wqbmpwq","chla_n","2008-03-13",1.47
"3591","wqbmpwq","chla_n","2008-04-10",NA
"3592","wqbmpwq","chla_n","2008-05-12",0.92
"3593","wqbmpwq","chla_n","2008-06-09",2.735
"3594","wqbmpwq","chla_n","2008-07-08",2.935
"3595","wqbmpwq","chla_n","2008-08-21",5.03
"3596","wqbmpwq","chla_n","2008-09-22",3.15
"3597","wqbmpwq","chla_n","2008-10-07",2.8
"3598","wqbmpwq","chla_n","2008-11-20",0.675
"3599","wqbmpwq","chla_n","2008-12-04",1.585
"3600","wqbmpwq","chla_n","2009-03-05",1.8
"3601","wqbmpwq","chla_n","2009-04-16",0.7
"3602","wqbmpwq","chla_n","2009-05-18",NA
"3603","wqbmpwq","chla_n","2009-06-16",NA
"3604","wqbmpwq","chla_n","2009-07-13",NA
"3605","wqbmpwq","chla_n","2009-08-13",11.3
"3606","wqbmpwq","chla_n","2009-09-15",NA
"3607","wqbmpwq","chla_n","2009-10-14",NA
"3608","wqbmpwq","chla_n","2009-11-10",NA
"3609","wqbmpwq","chla_n","2009-12-08",NA
"3610","wqbmpwq","chla_n","2010-04-20",NA
"3611","wqbmpwq","chla_n","2010-05-19",NA
"3612","wqbmpwq","chla_n","2010-06-17",NA
"3613","wqbmpwq","chla_n","2010-07-14",NA
"3614","wqbmpwq","chla_n","2010-08-02",10.45
"3615","wqbmpwq","chla_n","2010-09-13",NA
"3616","wqbmpwq","chla_n","2010-10-13",NA
"3617","wqbmpwq","chla_n","2010-11-16",NA
"3618","wqbmpwq","chla_n","2010-12-15",NA
"3619","wqbmpwq","chla_n","2011-01-11",3.55
"3620","wqbmpwq","chla_n","2011-03-22",NA
"3621","wqbmpwq","chla_n","2011-04-07",NA
"3622","wqbmpwq","chla_n","2011-05-09",NA
"3623","wqbmpwq","chla_n","2011-06-08",NA
"3624","wqbmpwq","chla_n","2011-07-19",4.15
"3625","wqbmpwq","chla_n","2011-08-19",NA
"3626","wqbmpwq","chla_n","2011-09-19",NA
"3627","wqbmpwq","chla_n","2011-10-20",NA
"3628","wqbmpwq","chla_n","2011-11-17",NA
"3629","wqbmpwq","chla_n","2011-12-19",NA
"3630","wqbmpwq","chla_n","2012-01-17",2.25
"3631","wqbmpwq","chla_n","2012-02-21",3.15
"3632","wqbmpwq","chla_n","2012-03-16",1.1
"3633","wqbmpwq","chla_n","2012-04-12",1.3
"3634","wqbmpwq","chla_n","2012-05-23",3
"3635","wqbmpwq","chla_n","2012-06-11",2.1
"3636","wqbmpwq","chla_n","2012-07-09",7.35
"3637","wqbmpwq","chla_n","2012-08-23",4.75
"3638","wqbmpwq","chla_n","2012-09-20",4.2
"3639","wqbmpwq","chla_n","2012-10-22",1.8
"3640","wqbmpwq","chla_n","2012-11-06",NA
"3641","wqbmpwq","chla_n","2012-12-06",5.25
"3642","wqbmpwq","chla_n","2013-01-17",2.05
"3643","wqbmpwq","chla_n","2013-02-04",NA
"3644","wqbmpwq","chla_n","2013-03-05",NA
"3645","wqbmpwq","chla_n","2013-04-16",NA
"3646","wqbmpwq","chla_n","2013-05-14",3.05
"3647","wqbmpwq","chla_n","2013-06-12",2.55
"3648","wqbmpwq","chla_n","2013-07-25",5.85
"3649","wqbmpwq","chla_n","2013-08-13",5.45
"3650","wqbmpwq","chla_n","2013-09-11",1.9
"3651","wqbmpwq","chla_n","2013-10-24",NA
"3652","wqbmpwq","chla_n","2013-11-12",2.5
"3653","wqbmpwq","chla_n","2013-12-10",2.4
"3654","wqbmpwq","chla_n","2014-05-22",NA
"3655","wqbmpwq","chla_n","2014-06-17",NA
"3656","wqbmpwq","chla_n","2014-07-07",NA
"3657","wqbmpwq","chla_n","2014-08-04",NA
"3658","wqbmpwq","chla_n","2014-09-03",NA
"3659","wqbmpwq","chla_n","2014-10-14",NA
"3660","wqbmpwq","chla_n","2014-11-19",1.8
"3661","wqbmpwq","chla_n","2014-12-02",1.3
"3662","wqbmpwq","chla_n","2015-05-27",3
"3663","wqbmpwq","chla_n","2015-06-10",8.8
"3664","wqbmpwq","chla_n","2015-07-08",10.8
"3665","wqbmpwq","chla_n","2015-08-05",NA
"3666","wqbmpwq","chla_n","2015-09-22",NA
"3667","wqbmpwq","chla_n","2015-10-21",NA
"3668","wqbmpwq","chla_n","2015-11-04",NA
"3669","wqbmpwq","chla_n","2015-12-01",NA
"3670","wqbmpwq","chla_n","2016-01-05",NA
"3671","wqbmpwq","chla_n","2016-02-02",NA
"3672","wqbmpwq","chla_n","2016-03-01",NA
"3673","wqbmpwq","chla_n","2016-04-13",NA
"3674","wqbmpwq","chla_n","2016-05-11",1.45
"3675","wqbmpwq","chla_n","2016-06-14",3.6
"3676","wqbmpwq","chla_n","2016-07-12",4.9
"3677","wqbmpwq","chla_n","2016-08-09",7.9
"3678","wqbmpwq","chla_n","2016-09-07",5.9
"3679","wqbmpwq","chla_n","2016-10-11",3.2
"3680","wqbmpwq","chla_n","2016-11-08",1.35
"3681","wqbmpwq","chla_n","2016-12-07",1.8
"3682","wqbmpwq","chla_n","2017-01-04",NA
"3683","wqbmpwq","chla_n","2017-02-06",NA
"3684","wqbmpwq","chla_n","2017-03-06",NA
"3685","wqbmpwq","chla_n","2017-04-18",2.5
"3686","wqbmpwq","chla_n","2017-05-17",1.6
"3687","wqbmpwq","chla_n","2017-06-20",5.9
"3688","wqbmpwq","chla_n","2017-07-17",14.1
"3689","wqbmpwq","chla_n","2017-08-02",6.6
"3690","wqbmpwq","chla_n","2017-09-25",4.05
"3691","wqbmpwq","chla_n","2017-10-11",6.2
"3692","wqbmpwq","chla_n","2017-11-14",2.3
"3693","wqbmpwq","chla_n","2017-12-12",NA
"3694","wqbmpwq","chla_n","2018-01-09",NA
"3695","wqbmpwq","chla_n","2018-02-06",NA
"3696","wqbmpwq","chla_n","2018-03-07",NA
"3697","wqbmpwq","chla_n","2018-04-09",1.7
"3698","wqbmpwq","chla_n","2018-05-22",2.7
"3699","wqbmpwq","chla_n","2018-06-20",13.5
"3700","wqbmpwq","chla_n","2018-07-17",11.45
"3701","wqbmpwq","chla_n","2018-08-07",10.15
"3702","wqbmpwq","chla_n","2018-09-19",6.75
"3703","wqbmpwq","chla_n","2018-10-16",7.45
"3704","wqbmpwq","chla_n","2018-11-20",2
"3705","wqbmpwq","chla_n","2018-12-03",2.65
"3706","wqbmpwq","chla_n","2019-01-14",NA
"3707","wqbmpwq","chla_n","2019-02-12",NA
"3708","wqbmpwq","chla_n","2019-03-27",NA
"3709","wqbmpwq","chla_n","2019-04-23",2.15
"3710","wqbmpwq","chla_n","2019-05-15",1.8
"3711","wqbmpwq","chla_n","2019-06-10",4.2
"3712","wqbmpwq","chla_n","2019-07-10",9.25
"3713","wqbmpwq","chla_n","2019-08-07",8.15
"3714","wqbmpwq","chla_n","2019-09-03",7
"3715","wqbmpwq","chla_n","2019-10-21",2.6
"3716","wqbmpwq","chla_n","2019-11-20",3.3
"3717","wqbmpwq","chla_n","2019-12-04",2.75
"3718","wqbmpwq","chla_n","2020-01-07",NA
"3719","wqbmpwq","chla_n","2020-02-04",NA
"3720","wqbmpwq","chla_n","2020-03-31",NA
"3721","wqbmpwq","chla_n","2020-04-29",NA
"3722","wqbmpwq","chla_n","2020-05-27",NA
"3723","wqbmpwq","chla_n","2020-06-29",NA
"3724","wqbmpwq","chla_n","2020-07-27",NA
"3725","wqbmpwq","chla_n","2020-08-24",6.25
"3726","wqbmpwq","chla_n","2020-09-23",2.7
"3727","wqbmpwq","chla_n","2020-10-21",3.7
"3728","wqbmpwq","chla_n","2020-11-24",4.3
"3729","wqbmpwq","chla_n","2020-12-07",NA
"3730","wqbmpwq","nh4f","2007-01-16",0.02755
"3731","wqbmpwq","nh4f","2007-03-29",0.00935
"3732","wqbmpwq","nh4f","2007-04-24",0.0117
"3733","wqbmpwq","nh4f","2007-05-30",0.0173
"3734","wqbmpwq","nh4f","2007-06-21",0.0151
"3735","wqbmpwq","nh4f","2007-07-19",NA
"3736","wqbmpwq","nh4f","2007-08-22",0.0058
"3737","wqbmpwq","nh4f","2007-09-17",0.0119
"3738","wqbmpwq","nh4f","2007-10-16",0.05245
"3739","wqbmpwq","nh4f","2007-11-15",0.0092
"3740","wqbmpwq","nh4f","2007-12-19",NA
"3741","wqbmpwq","nh4f","2008-01-15",0.0025
"3742","wqbmpwq","nh4f","2008-02-14",0.0058
"3743","wqbmpwq","nh4f","2008-03-13",NA
"3744","wqbmpwq","nh4f","2008-04-10",0.013
"3745","wqbmpwq","nh4f","2008-05-12",0.02825
"3746","wqbmpwq","nh4f","2008-06-09",0.0095
"3747","wqbmpwq","nh4f","2008-07-08",0.0244
"3748","wqbmpwq","nh4f","2008-08-21",0.07145
"3749","wqbmpwq","nh4f","2008-09-22",0.01745
"3750","wqbmpwq","nh4f","2008-10-07",0.0158
"3751","wqbmpwq","nh4f","2008-11-20",NA
"3752","wqbmpwq","nh4f","2008-12-04",NA
"3753","wqbmpwq","nh4f","2009-03-05",NA
"3754","wqbmpwq","nh4f","2009-04-16",NA
"3755","wqbmpwq","nh4f","2009-05-18",NA
"3756","wqbmpwq","nh4f","2009-06-16",NA
"3757","wqbmpwq","nh4f","2009-07-13",NA
"3758","wqbmpwq","nh4f","2009-08-13",NA
"3759","wqbmpwq","nh4f","2009-09-15",NA
"3760","wqbmpwq","nh4f","2009-10-14",NA
"3761","wqbmpwq","nh4f","2009-11-10",NA
"3762","wqbmpwq","nh4f","2009-12-08",NA
"3763","wqbmpwq","nh4f","2010-04-20",NA
"3764","wqbmpwq","nh4f","2010-05-19",NA
"3765","wqbmpwq","nh4f","2010-06-17",NA
"3766","wqbmpwq","nh4f","2010-07-14",NA
"3767","wqbmpwq","nh4f","2010-08-02",NA
"3768","wqbmpwq","nh4f","2010-09-13",NA
"3769","wqbmpwq","nh4f","2010-10-13",NA
"3770","wqbmpwq","nh4f","2010-11-16",NA
"3771","wqbmpwq","nh4f","2010-12-15",NA
"3772","wqbmpwq","nh4f","2011-01-11",NA
"3773","wqbmpwq","nh4f","2011-03-22",NA
"3774","wqbmpwq","nh4f","2011-04-07",NA
"3775","wqbmpwq","nh4f","2011-05-09",NA
"3776","wqbmpwq","nh4f","2011-06-08",NA
"3777","wqbmpwq","nh4f","2011-07-19",NA
"3778","wqbmpwq","nh4f","2011-08-19",NA
"3779","wqbmpwq","nh4f","2011-09-19",NA
"3780","wqbmpwq","nh4f","2011-10-20",NA
"3781","wqbmpwq","nh4f","2011-11-17",NA
"3782","wqbmpwq","nh4f","2011-12-19",NA
"3783","wqbmpwq","nh4f","2012-01-17",0.0298
"3784","wqbmpwq","nh4f","2012-02-21",NA
"3785","wqbmpwq","nh4f","2012-03-16",0.0633
"3786","wqbmpwq","nh4f","2012-04-12",0.0474
"3787","wqbmpwq","nh4f","2012-05-23",0.0524
"3788","wqbmpwq","nh4f","2012-06-11",0.0189
"3789","wqbmpwq","nh4f","2012-07-09",0.0119
"3790","wqbmpwq","nh4f","2012-08-23",0.012
"3791","wqbmpwq","nh4f","2012-09-20",0.0123
"3792","wqbmpwq","nh4f","2012-10-22",0.03425
"3793","wqbmpwq","nh4f","2012-11-06",NA
"3794","wqbmpwq","nh4f","2012-12-06",0.0298
"3795","wqbmpwq","nh4f","2013-01-17",0.0057
"3796","wqbmpwq","nh4f","2013-02-04",NA
"3797","wqbmpwq","nh4f","2013-03-05",NA
"3798","wqbmpwq","nh4f","2013-04-16",NA
"3799","wqbmpwq","nh4f","2013-05-14",0.04905
"3800","wqbmpwq","nh4f","2013-06-12",0.04725
"3801","wqbmpwq","nh4f","2013-07-25",0.0503
"3802","wqbmpwq","nh4f","2013-08-13",0.02835
"3803","wqbmpwq","nh4f","2013-09-11",0.0811
"3804","wqbmpwq","nh4f","2013-10-24",0.0402
"3805","wqbmpwq","nh4f","2013-11-12",0.0231
"3806","wqbmpwq","nh4f","2013-12-10",0.03595
"3807","wqbmpwq","nh4f","2014-05-22",0.022
"3808","wqbmpwq","nh4f","2014-06-17",0.006
"3809","wqbmpwq","nh4f","2014-07-07",0.0085
"3810","wqbmpwq","nh4f","2014-08-04",0.014
"3811","wqbmpwq","nh4f","2014-09-03",0.0115
"3812","wqbmpwq","nh4f","2014-10-14",0.0175
"3813","wqbmpwq","nh4f","2014-11-19",0.0105
"3814","wqbmpwq","nh4f","2014-12-02",0.0165
"3815","wqbmpwq","nh4f","2015-05-27",0.021
"3816","wqbmpwq","nh4f","2015-06-10",0.0155
"3817","wqbmpwq","nh4f","2015-07-08",0.005
"3818","wqbmpwq","nh4f","2015-08-05",0.0145
"3819","wqbmpwq","nh4f","2015-09-22",0.0075
"3820","wqbmpwq","nh4f","2015-10-21",0.019
"3821","wqbmpwq","nh4f","2015-11-04",0.035
"3822","wqbmpwq","nh4f","2015-12-01",NA
"3823","wqbmpwq","nh4f","2016-01-05",NA
"3824","wqbmpwq","nh4f","2016-02-02",NA
"3825","wqbmpwq","nh4f","2016-03-01",NA
"3826","wqbmpwq","nh4f","2016-04-13",NA
"3827","wqbmpwq","nh4f","2016-05-11",0.0255
"3828","wqbmpwq","nh4f","2016-06-14",0.015
"3829","wqbmpwq","nh4f","2016-07-12",0.0065
"3830","wqbmpwq","nh4f","2016-08-09",0.003
"3831","wqbmpwq","nh4f","2016-09-07",0.0115
"3832","wqbmpwq","nh4f","2016-10-11",0.025
"3833","wqbmpwq","nh4f","2016-11-08",0.017
"3834","wqbmpwq","nh4f","2016-12-07",0.012
"3835","wqbmpwq","nh4f","2017-01-04",NA
"3836","wqbmpwq","nh4f","2017-02-06",NA
"3837","wqbmpwq","nh4f","2017-03-06",NA
"3838","wqbmpwq","nh4f","2017-04-18",0.008
"3839","wqbmpwq","nh4f","2017-05-17",0.01085
"3840","wqbmpwq","nh4f","2017-06-20",0.03875
"3841","wqbmpwq","nh4f","2017-07-17",0.01045
"3842","wqbmpwq","nh4f","2017-08-02",0.0065
"3843","wqbmpwq","nh4f","2017-09-25",0.0371
"3844","wqbmpwq","nh4f","2017-10-11",0.0185
"3845","wqbmpwq","nh4f","2017-11-14",0.0184
"3846","wqbmpwq","nh4f","2017-12-12",NA
"3847","wqbmpwq","nh4f","2018-01-09",NA
"3848","wqbmpwq","nh4f","2018-02-06",NA
"3849","wqbmpwq","nh4f","2018-03-07",NA
"3850","wqbmpwq","nh4f","2018-04-09",0.0315
"3851","wqbmpwq","nh4f","2018-05-22",0.121
"3852","wqbmpwq","nh4f","2018-06-20",0.0275
"3853","wqbmpwq","nh4f","2018-07-17",0.007
"3854","wqbmpwq","nh4f","2018-08-07",0.0125
"3855","wqbmpwq","nh4f","2018-09-19",0.0325
"3856","wqbmpwq","nh4f","2018-10-16",0.0525
"3857","wqbmpwq","nh4f","2018-11-20",0.022
"3858","wqbmpwq","nh4f","2018-12-03",0.004
"3859","wqbmpwq","nh4f","2019-01-14",NA
"3860","wqbmpwq","nh4f","2019-02-12",NA
"3861","wqbmpwq","nh4f","2019-03-27",NA
"3862","wqbmpwq","nh4f","2019-04-23",0.0115
"3863","wqbmpwq","nh4f","2019-05-15",0.017
"3864","wqbmpwq","nh4f","2019-06-10",0.016
"3865","wqbmpwq","nh4f","2019-07-10",0.004
"3866","wqbmpwq","nh4f","2019-08-07",NA
"3867","wqbmpwq","nh4f","2019-09-03",0.013
"3868","wqbmpwq","nh4f","2019-10-21",0.013
"3869","wqbmpwq","nh4f","2019-11-20",0.007
"3870","wqbmpwq","nh4f","2019-12-04",0.0145
"3871","wqbmpwq","nh4f","2020-01-07",NA
"3872","wqbmpwq","nh4f","2020-02-04",NA
"3873","wqbmpwq","nh4f","2020-03-31",NA
"3874","wqbmpwq","nh4f","2020-04-29",0.0075
"3875","wqbmpwq","nh4f","2020-05-27",NA
"3876","wqbmpwq","nh4f","2020-06-29",NA
"3877","wqbmpwq","nh4f","2020-07-27",0.003
"3878","wqbmpwq","nh4f","2020-08-24",0.005
"3879","wqbmpwq","nh4f","2020-09-23",0.006
"3880","wqbmpwq","nh4f","2020-10-21",0.004
"3881","wqbmpwq","nh4f","2020-11-24",0.004
"3882","wqbmpwq","nh4f","2020-12-07",0.0105
"3883","wqbmpwq","no23f","2007-01-16",0.0699
"3884","wqbmpwq","no23f","2007-03-29",0.00425
"3885","wqbmpwq","no23f","2007-04-24",0.0068
"3886","wqbmpwq","no23f","2007-05-30",0.0051
"3887","wqbmpwq","no23f","2007-06-21",0.00235
"3888","wqbmpwq","no23f","2007-07-19",NA
"3889","wqbmpwq","no23f","2007-08-22",8e-04
"3890","wqbmpwq","no23f","2007-09-17",8e-04
"3891","wqbmpwq","no23f","2007-10-16",0.00335
"3892","wqbmpwq","no23f","2007-11-15",0.00475
"3893","wqbmpwq","no23f","2007-12-19",NA
"3894","wqbmpwq","no23f","2008-01-15",0.02155
"3895","wqbmpwq","no23f","2008-02-14",0.0075
"3896","wqbmpwq","no23f","2008-03-13",NA
"3897","wqbmpwq","no23f","2008-04-10",NA
"3898","wqbmpwq","no23f","2008-05-12",0.0042
"3899","wqbmpwq","no23f","2008-06-09",NA
"3900","wqbmpwq","no23f","2008-07-08",8e-04
"3901","wqbmpwq","no23f","2008-08-21",NA
"3902","wqbmpwq","no23f","2008-09-22",0.00035
"3903","wqbmpwq","no23f","2008-10-07",0.00615
"3904","wqbmpwq","no23f","2008-11-20",NA
"3905","wqbmpwq","no23f","2008-12-04",0.0014
"3906","wqbmpwq","no23f","2009-03-05",NA
"3907","wqbmpwq","no23f","2009-04-16",NA
"3908","wqbmpwq","no23f","2009-05-18",NA
"3909","wqbmpwq","no23f","2009-06-16",NA
"3910","wqbmpwq","no23f","2009-07-13",NA
